_id,id,air_quality_benfits_total_lbs,neighborhood
725,524924882,0.688809833,Central Northside
726,1961315775,0.020985359,Homewood South
727,876801325,0.077995826,Homewood South
728,1418808464,1.906021445,Homewood South
729,1713703309,0.077995826,Homewood South
730,1118939280,3.347922254,Homewood South
731,207787696,0.059208776,Homewood South
732,967793836,2.917091475,Knoxville
733,1910971113,3.973969544,Knoxville
734,1430138327,3.222984127,Brookline
735,590993918,3.439181039,Brookline
736,423666237,0.875097494,North Shore
737,1988380850,2.499691865,Brookline
738,2120420169,1.252401377,Brookline
739,114707955,1.086478263,Brookline
740,1691378679,0.513908222,Brookline
741,390901537,1.171446197,Brookline
742,236593306,2.522032985,Brookline
743,1201532988,0.291893968,South Side Slopes
744,1002465799,0.291893968,South Side Slopes
745,1850652150,1.741609677,Overbrook
746,1717625401,0.219079917,Brookline
747,1665979633,0.503116025,Central Northside
748,114173983,0.447259761,South Side Slopes
749,1953517085,0.28078478,South Side Slopes
750,309999212,0.291893968,South Side Slopes
751,918548623,0.934352495,South Side Slopes
752,1489036043,1.058311797,South Side Slopes
753,297943737,1.153517371,South Side Slopes
754,978308401,1.444099665,South Side Slopes
755,2109040572,2.437364628,South Side Slopes
756,1284595658,1.030125029,South Side Slopes
757,1421914339,1.420422366,South Side Slopes
758,979678649,1.077675387,Central Northside
759,646542999,0.471187037,South Side Slopes
760,1537879386,0.488583322,South Side Slopes
761,1492067373,0.488583322,South Side Slopes
762,887236154,0.875097494,South Side Flats
763,1394228132,0.969222149,South Side Slopes
764,2060048481,0.863219983,South Side Slopes
765,129499025,0.279505663,South Side Slopes
766,2145672564,0.220221279,South Side Slopes
767,1083850313,0.168779216,Arlington
768,1637637621,0.372164049,Arlington
769,600967836,0.4360846,North Shore
770,1922841018,1.218421418,Arlington
771,1856401842,0.447259761,Arlington
772,916113789,0.19064686,Arlington
773,431660013,0.056321024,Arlington
774,256325018,0.088979615,Arlington
775,815293121,0.076051855,Arlington
776,737859839,0.199536532,Arlington
777,1039637880,0.816341239,Arlington
778,2110281111,0.038894752,Arlington
779,338548311,2.370444044,Arlington
780,726758898,0.356325564,South Side Flats
781,794634789,0.875097494,North Shore
782,689708848,0.663903802,Arlington
783,1088251074,1.298857919,Arlington
784,886707176,0.099546201,Arlington
785,359681435,0.4360846,Squirrel Hill South
786,2135065358,0.503116025,Squirrel Hill South
787,1586494165,0.279505663,Squirrel Hill South
788,949545099,0.215448756,Arlington
789,806830876,0.077995826,Arlington
790,1136251612,0.503116025,Squirrel Hill South
791,513642916,3.039207176,Arlington
792,289239797,0.4360846,North Shore
793,493586875,0.914686177,Arlington
794,1143272860,4.584364351,Arlington Heights
795,679987957,1.077675387,Carrick
796,12658806,1.178053285,Carrick
797,524906536,0.110831656,Carrick
798,2098739821,0.368769447,Carrick
799,2143021399,3.547263875,Carrick
800,268132046,0.850211316,Carrick
801,852405998,0.726363483,Overbrook
802,970904389,0.889873934,Overbrook
803,567882813,1.077675387,Central Northside
804,483981201,0.150002192,Overbrook
805,2090935711,0.302394738,Overbrook
806,1334993493,0.857834921,Carrick
807,43177832,0.503186492,Carrick
808,939077683,1.964966417,Carrick
809,912383719,0.23192739,Carrick
810,998537014,0.076863476,Carrick
811,1822533502,0.552040869,Carrick
812,534680849,0.19064686,Carrick
813,347591631,1.086478263,Carrick
814,399706537,0.514932401,Central Northside
815,2060836556,1.916093833,Carrick
816,1096430036,1.638974136,Carrick
817,1043534999,1.584247605,Carrick
818,741129987,3.858836012,Carrick
819,1169511480,3.512304267,Carrick
820,1093843861,1.750170719,Carrick
821,2129647296,1.252401377,Carrick
822,1707075964,2.261529997,Carrick
823,1519742293,0.171031399,Carrick
824,2098534624,0.714837709,Carrick
825,1129182427,0.4360846,North Shore
826,1241081909,0.307403856,Carrick
827,1608169969,0.492763499,Carrick
828,270314910,1.353732137,Carrick
829,1274404324,1.496714244,Carrick
830,2079154433,0.519463121,Carrick
831,1791250931,1.540382546,Carrick
832,1688426217,0.334308366,Carrick
833,592295389,0.243249376,Carrick
834,924450596,0.215448756,Carrick
835,1407545760,0.207721333,Carrick
836,1181737025,1.077675387,Central Northside
837,579966521,2.935646549,Carrick
838,1217671038,0.371740111,Carrick
839,1550800271,5.153555394,Carrick
840,1086543013,5.402115972,Carrick
841,252798071,2.410693871,Carrick
842,1797095376,3.671422928,Carrick
843,1337720590,3.054793857,Carrick
844,499231108,4.956657856,Carrick
845,682051819,4.407746934,Carrick
846,186632150,0.797323539,Carrick
847,1418774902,1.077675387,Central Northside
848,1411153672,0.291893968,Carrick
849,984615459,0.896253822,Carrick
850,1706774841,2.607206235,Carrick
851,1563182876,1.706543698,Carrick
852,25072725,2.550328201,Carrick
853,398320316,0.296344988,Carrick
854,1418733744,2.216202108,Carrick
855,1978181578,1.355914372,Carrick
856,1290687893,0.219626795,Bedford Dwellings
857,1162459277,0.252920409,Bedford Dwellings
858,314404189,0.503116025,Central Northside
859,410343056,0.219626795,Bedford Dwellings
860,390277258,0.027523768,Bedford Dwellings
861,1602131563,0.027523768,Bedford Dwellings
862,1349348594,0.147769751,Bedford Dwellings
863,24832663,1.462670947,Central Business District
864,456517163,0.035568882,Central Business District
865,1834808516,0.035568882,Central Business District
866,1584166996,2.132252571,Central Business District
867,1473563128,0.304061227,Bluff
868,105375114,2.299647977,Central Business District
869,60514368,0.4360846,North Shore
870,1574843167,0.077995826,Bluff
871,2086345995,2.491820773,Bluff
872,961073268,0.054308253,Bluff
873,397545677,0.089808254,Bluff
874,1819474173,0.123548697,Bluff
875,1592350506,0.076863476,Bluff
876,1462783468,0.131584806,Bluff
877,981384509,0.239166724,Bluff
878,136158893,0.082946965,West Oakland
879,387452653,0.304061227,Bluff
880,1699957696,0.329597314,Central Northside
881,240713165,0.304061227,Bluff
882,1158179530,0.304061227,Bluff
883,2072139795,0.082320684,Bluff
884,389769089,0.896253822,Bluff
885,956561539,1.983526821,Bluff
886,1971395548,1.706543698,Bluff
887,500273488,3.652668751,South Oakland
888,856502408,0.123548697,South Oakland
889,28873365,0.123548697,South Oakland
890,1618267726,4.325701536,South Oakland
891,1057900700,1.069905086,South Side Flats
892,2051690074,0.601871117,Central Northside
893,1622084766,0.123548697,South Oakland
894,1417616406,0.304061227,Shadyside
895,1653104093,1.789915795,Shadyside
896,1131391677,0.11985709,Bluff
897,1181917333,0.054308253,Bluff
898,2064855124,0.054308253,Bluff
899,988117816,0.304061227,Shadyside
900,1867508994,1.964857165,Shadyside
901,892834937,1.673810145,Shadyside
902,2094452259,0.059208776,South Oakland
903,788629309,1.077675387,Central Northside
904,1330232329,0.187245345,Bluff
905,2135397810,0.042377126,South Oakland
906,1525327825,0.005883146,South Oakland
907,1723613376,2.862091182,South Oakland
908,1193751461,2.417713469,South Oakland
909,1414544594,1.058311797,South Oakland
910,1081974033,0.664442067,South Oakland
911,212543279,2.17048664,South Oakland
912,1568964974,1.086478263,Shadyside
913,967720788,0.803805192,Shadyside
914,548010335,0.238683532,North Shore
915,220998216,0.142261654,Shadyside
916,2007279731,2.884419189,Shadyside
917,1074483255,4.65643424,Squirrel Hill North
918,1481695418,4.65643424,Squirrel Hill North
919,1761460946,0.33915266,Squirrel Hill North
920,571683886,0.33915266,Squirrel Hill North
921,699381463,0.112086779,Brighton Heights
922,416958729,2.724128516,Brighton Heights
923,1445232406,4.604140443,Brighton Heights
924,803984217,3.431453653,Brighton Heights
925,1290888520,0.688809833,Central Northside
926,738286833,1.086478263,Brighton Heights
927,873688090,0.13414413,Marshall-Shadeland
928,1986314630,1.544485723,Brighton Heights
929,205687437,0.562848706,Brighton Heights
930,2045307685,1.710048226,Brighton Heights
931,1590279248,2.123641763,Brighton Heights
932,41723662,3.995597293,Marshall-Shadeland
933,921115559,1.544485723,Overbrook
934,35026881,1.964857165,Brighton Heights
935,602749827,2.299647977,Brighton Heights
936,1523719899,0.683577706,Central Northside
937,926850932,0.804285464,Brighton Heights
938,860594974,4.524266851,Marshall-Shadeland
939,1193306156,4.259932072,Marshall-Shadeland
940,1953424692,2.615111631,Overbrook
941,1566365191,0.471187037,Brookline
942,1037354187,0.085633883,Brookline
943,2089608059,1.269000908,Brookline
944,1211759549,1.048849986,Brookline
945,2023838982,0.685079134,Brookline
946,2004894794,0.793989907,Brookline
947,749644731,0.601871117,Central Northside
948,1721800836,0.598299062,Brookline
949,567099614,0.487952619,Brookline
950,1706339079,0.427993686,Brookline
951,1487766560,0.260694957,Brookline
952,1520604831,0.088979615,Brookline
953,2090961689,1.382427748,Overbrook
954,1994233733,1.868601673,Overbrook
955,1254042573,2.917091475,Overbrook
956,676854263,1.030125029,Overbrook
957,465303530,3.109756215,Overbrook
958,334076921,0.239166724,Central Northside
959,1667861451,0.080630219,Brookline
960,1661868425,1.584247605,Squirrel Hill North
961,858090278,4.259932072,Squirrel Hill North
962,1377460896,1.544485723,Homewood West
963,1410461391,1.633138489,Homewood West
964,1765215269,0.390363306,Homewood South
965,1581105129,2.031239221,Homewood West
966,675630968,4.904994817,Squirrel Hill North
967,2053534790,1.301964955,Homewood South
968,173716856,0.561601945,Homewood South
969,495628256,0.4360846,North Shore
970,340366831,2.792671571,Homewood South
971,72489132,1.359931919,Homewood South
972,153913772,0.904079222,Homewood South
973,1814386717,0.904079222,Homewood South
974,453372076,0.904079222,Homewood South
975,2062317331,0.264066972,Homewood South
976,1132206814,1.923327892,Homewood South
977,1683351151,0.021569598,Homewood South
978,654872698,2.151602667,Homewood South
979,1263756945,1.706543698,Homewood South
980,450559809,0.688809833,Central Northside
981,2014879819,1.964966417,Homewood South
982,1707517369,2.098451969,Homewood South
983,1692165638,2.268440886,Homewood South
984,2013632722,3.995597293,Homewood South
985,2095592612,6.482535196,Homewood South
986,1607112730,5.153555394,Homewood South
987,299398293,0.320754461,Homewood South
988,2024291110,1.983526821,Homewood South
989,2072179800,1.584247605,Homewood South
990,1937901723,1.420422366,Homewood South
991,133937923,0.4360846,North Shore
992,1740559333,2.049840538,Homewood South
993,21723803,1.754460024,Homewood South
994,96228196,2.049840538,Homewood South
995,344617421,1.537823255,Homewood South
996,120998515,1.584247605,Homewood South
997,369175982,2.022127095,Homewood South
998,715304171,1.537823255,Homewood South
999,454111951,0.219484108,Homewood South
1000,506825352,0.963222564,Homewood South
1001,33462381,0.979948244,Homewood South
1002,2058047838,0.375508947,South Side Flats
1003,712722603,0.239166724,Central Northside
1004,701007977,0.480537568,Homewood South
1005,1517759161,0.372164049,Homewood South
1006,238966593,1.220369772,Homewood South
1007,1251325540,1.537823255,Homewood South
1008,1910913037,3.575445736,Homewood South
1009,1799919398,1.90973993,Homewood South
1010,832349690,0.480537568,Homewood South
1011,705800990,2.299647977,Homewood South
1012,990946878,0.006814714,Homewood South
1013,1413314755,2.724128516,Squirrel Hill North
1014,364136109,0.688809833,Central Northside
1015,269520033,1.351864918,Squirrel Hill North
1016,68885552,5.964939245,Squirrel Hill North
1017,2008301558,5.964939245,Squirrel Hill North
1018,129972623,1.252401377,Squirrel Hill North
1019,1837167103,0.785006173,Squirrel Hill North
1020,1094177025,3.71943782,Squirrel Hill North
1021,2050261672,5.277835683,Squirrel Hill North
1022,1737408896,3.71943782,Squirrel Hill North
1023,541317256,0.082320684,Squirrel Hill North
1024,1472899122,0.492763499,Squirrel Hill North
1025,379119203,0.683577706,North Shore
1026,1110649543,0.934352495,Squirrel Hill North
1027,29955239,0.371740111,Squirrel Hill North
1028,1446063313,1.976223925,Squirrel Hill North
1029,598417334,0.207721333,Squirrel Hill North
1030,1316522837,0.207721333,Squirrel Hill North
1031,484232919,0.07751409,Squirrel Hill North
1032,1444598720,0.123548697,Squirrel Hill North
1033,1417739932,2.022127095,Squirrel Hill North
1034,1555617098,4.904994817,Point Breeze
1035,362560272,6.786284284,Point Breeze
1036,1166810473,0.688809833,Central Northside
1037,1087067914,0.336071793,Point Breeze
1038,1298727951,1.676032982,Point Breeze
1039,815854267,2.458010361,Point Breeze
1040,1382898470,1.165906581,Homewood South
1041,1561969793,0.168779216,Homewood South
1042,670236179,0.279505663,Homewood South
1043,367024659,0.279505663,Homewood South
1044,42809207,0.279505663,Homewood South
1045,1698513882,0.105924548,Homewood South
1046,1725412019,0.105924548,Homewood South
1047,725251029,0.329597314,Central Northside
1048,1255518923,0.173330867,Homewood South
1049,64878394,0.697687695,Homewood South
1050,2064634899,0.730461899,Homewood South
1051,980385473,1.723781592,Homewood South
1052,707923232,4.392099461,Homewood South
1053,2087087039,2.470333834,Homewood South
1054,204961710,0.785006173,East Hills
1055,1050477992,2.128727944,East Hills
1056,982173070,2.577823169,Homewood South
1057,507065629,0.023557178,Homewood South
1058,783943699,0.271151708,North Shore
1059,1083822403,3.551749665,East Hills
1060,1988421166,4.901976383,East Hills
1061,336247167,1.286733627,East Hills
1062,585434324,5.394282525,East Hills
1063,969635378,1.449817741,East Hills
1064,484692515,3.176683836,East Hills
1065,1718732151,3.790792074,East Hills
1066,1296923330,1.630066353,East Hills
1067,521018174,1.231036985,East Hills
1068,1748806106,2.301956243,East Hills
1069,190345647,0.592663537,Central Northside
1070,2029304722,0.57787727,East Hills
1071,1756815910,2.728697849,East Hills
1072,447040057,2.098451969,East Hills
1073,708352309,2.328272855,East Hills
1074,1127241466,2.461747853,East Hills
1075,1375584798,2.728697849,East Hills
1076,2027910189,0.213409525,East Hills
1077,255036151,2.132252571,Homewood North
1078,742065808,2.271899791,Homewood North
1079,1010742679,0.191103683,Homewood North
1080,470989113,0.4360846,North Shore
1081,523731041,0.400457361,Homewood North
1082,1198499912,2.766101553,Homewood North
1083,925585720,1.983526821,Homewood North
1084,712633612,0.036988227,Homewood North
1085,1666197479,0.435650047,East Hills
1086,486875713,5.983821783,Lincoln-Lemington-Belmar
1087,415386943,1.797461759,East Hills
1088,844957455,1.125439228,East Hills
1089,1829783045,1.544485723,East Hills
1090,610915214,2.64250235,East Hills
1091,650985136,1.077675387,Central Northside
1092,1943557251,3.088927099,East Hills
1093,398139821,2.093787069,Greenfield
1094,924184900,0.044779858,Greenfield
1095,819149201,0.033787578,Greenfield
1096,1852316893,3.383423591,Greenfield
1097,1958069908,1.33769059,Greenfield
1098,605605389,0.264066972,Greenfield
